gt_atom_id,pred_atom_id,x_gt,y_gt,x_pred,y_pred,dx,dy,distance
0,1,24.575460480322658,25.29104645308332,24.75,25.75,0.17453951967734227,0.45895354691667833,0.49102179397313617
1,2,40.57546048032266,25.29104645308332,40.75,25.75,0.17453951967733872,0.45895354691667833,0.49102179397313495
2,3,56.57546048032266,25.29104645308332,56.75,25.75,0.17453951967733872,0.45895354691667833,0.49102179397313495
3,4,72.57546048032266,25.29104645308332,72.75,25.75,0.17453951967733872,0.45895354691667833,0.49102179397313495
4,5,88.57546048032266,25.29104645308332,88.75,25.75,0.17453951967733872,0.45895354691667833,0.49102179397313495
5,6,104.57546048032266,25.29104645308332,104.75,25.75,0.17453951967733872,0.45895354691667833,0.49102179397313495
6,7,120.57546048032266,25.29104645308332,120.75,25.75,0.17453951967733872,0.45895354691667833,0.49102179397313495
7,8,136.57546048032265,25.29104645308332,136.75,25.75,0.17453951967735293,0.45895354691667833,0.49102179397314
8,9,152.57546048032265,25.29104645308332,152.75,25.75,0.17453951967735293,0.45895354691667833,0.49102179397314
9,10,168.57546048032265,25.29104645308332,168.75,25.75,0.17453951967735293,0.45895354691667833,0.49102179397314
10,11,184.57546048032265,25.29104645308332,184.75,25.75,0.17453951967735293,0.45895354691667833,0.49102179397314
11,12,200.57546048032265,25.29104645308332,200.75,25.75,0.17453951967735293,0.45895354691667833,0.49102179397314
12,13,216.57546048032265,25.29104645308332,216.75,25.75,0.17453951967735293,0.45895354691667833,0.49102179397314
13,0,232.57546048032265,25.29104645308332,232.8,25.5,0.2245395196773643,0.20895354691667833,0.306723948634602
14,15,24.575460480322658,41.29104645308332,24.75,41.75,0.17453951967734227,0.4589535469166819,0.49102179397313955
15,14,40.57546048032266,41.29104645308332,40.76190476190476,41.61904761904762,0.18644428158209791,0.3280011659643023,0.37728800008561947
16,16,56.57546048032266,41.29104645308332,56.75,41.75,0.17453951967733872,0.4589535469166819,0.4910217939731383
17,17,72.57546048032266,41.29104645308332,72.75,41.75,0.17453951967733872,0.4589535469166819,0.4910217939731383
18,18,88.57546048032266,41.29104645308332,88.75,41.75,0.17453951967733872,0.4589535469166819,0.4910217939731383
19,19,104.57546048032266,41.29104645308332,104.75,41.75,0.17453951967733872,0.4589535469166819,0.4910217939731383
20,20,120.57546048032266,41.29104645308332,120.75,41.75,0.17453951967733872,0.4589535469166819,0.4910217939731383
21,21,136.57546048032265,41.29104645308332,136.75,41.75,0.17453951967735293,0.4589535469166819,0.49102179397314333
22,22,152.57546048032265,41.29104645308332,152.75,41.75,0.17453951967735293,0.4589535469166819,0.49102179397314333
23,23,168.57546048032265,41.29104645308332,168.75,41.75,0.17453951967735293,0.4589535469166819,0.49102179397314333
24,24,184.57546048032265,41.29104645308332,184.75,41.75,0.17453951967735293,0.4589535469166819,0.49102179397314333
25,25,200.57546048032265,41.29104645308332,200.75,41.75,0.17453951967735293,0.4589535469166819,0.49102179397314333
26,26,216.57546048032265,41.29104645308332,216.75,41.75,0.17453951967735293,0.4589535469166819,0.49102179397314333
27,27,232.57546048032265,41.29104645308332,232.7894736842105,41.63157894736842,0.21401320388784484,0.3405324942850996,0.4021989944074595
28,29,24.575460480322658,57.29104645308332,24.75,57.75,0.17453951967734227,0.4589535469166819,0.49102179397313955
29,28,40.57546048032266,57.29104645308332,40.76190476190476,57.61904761904762,0.18644428158209791,0.3280011659643023,0.37728800008561947
30,30,56.57546048032266,57.29104645308332,56.75,57.75,0.17453951967733872,0.4589535469166819,0.4910217939731383
31,31,72.57546048032266,57.29104645308332,72.75,57.75,0.17453951967733872,0.4589535469166819,0.4910217939731383
32,32,88.57546048032266,57.29104645308332,88.75,57.75,0.17453951967733872,0.4589535469166819,0.4910217939731383
33,33,104.57546048032266,57.29104645308332,104.75,57.75,0.17453951967733872,0.4589535469166819,0.4910217939731383
34,34,120.57546048032266,57.29104645308332,120.75,57.75,0.17453951967733872,0.4589535469166819,0.4910217939731383
35,35,136.57546048032265,57.29104645308332,136.75,57.75,0.17453951967735293,0.4589535469166819,0.49102179397314333
36,36,152.57546048032265,57.29104645308332,152.75,57.75,0.17453951967735293,0.4589535469166819,0.49102179397314333
37,37,168.57546048032265,57.29104645308332,168.75,57.75,0.17453951967735293,0.4589535469166819,0.49102179397314333
38,38,184.57546048032265,57.29104645308332,184.75,57.75,0.17453951967735293,0.4589535469166819,0.49102179397314333
39,39,200.57546048032265,57.29104645308332,200.75,57.75,0.17453951967735293,0.4589535469166819,0.49102179397314333
40,40,216.57546048032265,57.29104645308332,216.75,57.75,0.17453951967735293,0.4589535469166819,0.49102179397314333
41,41,232.57546048032265,57.29104645308332,232.7894736842105,57.63157894736842,0.21401320388784484,0.3405324942850996,0.4021989944074595
42,43,24.575460480322658,73.29104645308333,24.75,73.75,0.17453951967734227,0.4589535469166748,0.4910217939731329
43,42,40.57546048032266,73.29104645308333,40.76190476190476,73.61904761904762,0.18644428158209791,0.3280011659642952,0.37728800008561325
44,44,56.57546048032266,73.29104645308333,56.75,73.75,0.17453951967733872,0.4589535469166748,0.4910217939731316
45,45,72.57546048032266,73.29104645308333,72.75,73.75,0.17453951967733872,0.4589535469166748,0.4910217939731316
46,46,88.57546048032266,73.29104645308333,88.75,73.75,0.17453951967733872,0.4589535469166748,0.4910217939731316
47,47,104.57546048032266,73.29104645308333,104.75,73.75,0.17453951967733872,0.4589535469166748,0.4910217939731316
48,48,120.57546048032266,73.29104645308333,120.75,73.75,0.17453951967733872,0.4589535469166748,0.4910217939731316
49,49,136.57546048032265,73.29104645308333,136.75,73.75,0.17453951967735293,0.4589535469166748,0.49102179397313667
50,50,152.57546048032265,73.29104645308333,152.75,73.75,0.17453951967735293,0.4589535469166748,0.49102179397313667
51,51,168.57546048032265,73.29104645308333,168.75,73.75,0.17453951967735293,0.4589535469166748,0.49102179397313667
52,52,184.57546048032265,73.29104645308333,184.75,73.75,0.17453951967735293,0.4589535469166748,0.49102179397313667
53,53,200.57546048032265,73.29104645308333,200.75,73.75,0.17453951967735293,0.4589535469166748,0.49102179397313667
54,54,216.57546048032265,73.29104645308333,216.75,73.75,0.17453951967735293,0.4589535469166748,0.49102179397313667
55,55,232.57546048032265,73.29104645308333,232.7894736842105,73.63157894736842,0.21401320388784484,0.3405324942850996,0.4021989944074595
56,57,24.575460480322658,89.29104645308333,24.75,89.75,0.17453951967734227,0.4589535469166748,0.4910217939731329
57,56,40.57546048032266,89.29104645308333,40.76190476190476,89.61904761904762,0.18644428158209791,0.3280011659642952,0.37728800008561325
58,58,56.57546048032266,89.29104645308333,56.75,89.75,0.17453951967733872,0.4589535469166748,0.4910217939731316
59,59,72.57546048032266,89.29104645308333,72.75,89.75,0.17453951967733872,0.4589535469166748,0.4910217939731316
60,60,88.57546048032266,89.29104645308333,88.75,89.75,0.17453951967733872,0.4589535469166748,0.4910217939731316
61,61,104.57546048032266,89.29104645308333,104.75,89.75,0.17453951967733872,0.4589535469166748,0.4910217939731316
62,62,120.57546048032266,89.29104645308333,120.75,89.75,0.17453951967733872,0.4589535469166748,0.4910217939731316
63,63,136.57546048032265,89.29104645308333,136.75,89.75,0.17453951967735293,0.4589535469166748,0.49102179397313667
64,64,152.57546048032265,89.29104645308333,152.75,89.75,0.17453951967735293,0.4589535469166748,0.49102179397313667
65,65,168.57546048032265,89.29104645308333,168.75,89.75,0.17453951967735293,0.4589535469166748,0.49102179397313667
66,66,184.57546048032265,89.29104645308333,184.75,89.75,0.17453951967735293,0.4589535469166748,0.49102179397313667
67,67,200.57546048032265,89.29104645308333,200.75,89.75,0.17453951967735293,0.4589535469166748,0.49102179397313667
68,68,216.57546048032265,89.29104645308333,216.75,89.75,0.17453951967735293,0.4589535469166748,0.49102179397313667
69,69,232.57546048032265,89.29104645308333,232.75,89.75,0.17453951967735293,0.4589535469166748,0.49102179397313667
70,70,24.575460480322658,105.29104645308333,24.8,105.5,0.22453951967734298,0.20895354691667478,0.30672394863458396
71,71,40.57546048032266,105.29104645308333,40.76190476190476,105.61904761904762,0.18644428158209791,0.3280011659642952,0.37728800008561325
72,72,56.57546048032266,105.29104645308333,56.75,105.75,0.17453951967733872,0.4589535469166748,0.4910217939731316
73,73,72.57546048032266,105.29104645308333,72.75,105.75,0.17453951967733872,0.4589535469166748,0.4910217939731316
74,74,88.57546048032266,105.29104645308333,88.75,105.75,0.17453951967733872,0.4589535469166748,0.4910217939731316
75,75,104.57546048032266,105.29104645308333,104.75,105.75,0.17453951967733872,0.4589535469166748,0.4910217939731316
76,76,120.57546048032266,105.29104645308333,120.75,105.75,0.17453951967733872,0.4589535469166748,0.4910217939731316
77,77,136.57546048032265,105.29104645308333,136.75,105.75,0.17453951967735293,0.4589535469166748,0.49102179397313667
78,78,152.57546048032265,105.29104645308333,152.75,105.75,0.17453951967735293,0.4589535469166748,0.49102179397313667
79,79,168.57546048032265,105.29104645308333,168.75,105.75,0.17453951967735293,0.4589535469166748,0.49102179397313667
80,80,184.57546048032265,105.29104645308333,184.75,105.75,0.17453951967735293,0.4589535469166748,0.49102179397313667
81,81,200.57546048032265,105.29104645308333,200.75,105.75,0.17453951967735293,0.4589535469166748,0.49102179397313667
82,82,216.57546048032265,105.29104645308333,216.75,105.75,0.17453951967735293,0.4589535469166748,0.49102179397313667
83,83,232.57546048032265,105.29104645308333,232.75,105.75,0.17453951967735293,0.4589535469166748,0.49102179397313667
84,84,24.575460480322658,121.29104645308333,24.8,121.5,0.22453951967734298,0.20895354691667478,0.30672394863458396
85,85,40.57546048032266,121.29104645308333,40.76190476190476,121.61904761904762,0.18644428158209791,0.3280011659642952,0.37728800008561325
86,86,56.57546048032266,121.29104645308333,56.75,121.75,0.17453951967733872,0.4589535469166748,0.4910217939731316
87,87,72.57546048032266,121.29104645308333,72.75,121.75,0.17453951967733872,0.4589535469166748,0.4910217939731316
88,88,88.57546048032266,121.29104645308333,88.75,121.75,0.17453951967733872,0.4589535469166748,0.4910217939731316
89,89,104.57546048032266,121.29104645308333,104.75,121.75,0.17453951967733872,0.4589535469166748,0.4910217939731316
90,90,120.57546048032266,121.29104645308333,120.75,121.75,0.17453951967733872,0.4589535469166748,0.4910217939731316
91,91,136.57546048032265,121.29104645308333,136.75,121.75,0.17453951967735293,0.4589535469166748,0.49102179397313667
92,92,152.57546048032265,121.29104645308333,152.75,121.75,0.17453951967735293,0.4589535469166748,0.49102179397313667
93,93,168.57546048032265,121.29104645308333,168.75,121.75,0.17453951967735293,0.4589535469166748,0.49102179397313667
