gt_atom_id,pred_atom_id,x_gt,y_gt,x_pred,y_pred,dx,dy,distance
0,0,25.43439167964553,24.78947211623745,24.904761904761905,25.571428571428573,-0.5296297748836238,0.7819564551911213,0.9444382437504012
1,1,41.43439167964553,24.78947211623745,40.76190476190476,25.61904761904762,-0.6724869177407697,0.8295755028101688,1.0679111242960366
2,8,57.43439167964553,24.78947211623745,56.75,25.75,-0.6843916796455289,0.9605278837625484,1.179409083674273
3,9,73.43439167964553,24.78947211623745,72.75,25.75,-0.6843916796455289,0.9605278837625484,1.179409083674273
4,10,89.43439167964553,24.78947211623745,88.75,25.75,-0.6843916796455289,0.9605278837625484,1.179409083674273
5,2,105.43439167964551,24.78947211623745,104.76190476190476,25.61904761904762,-0.6724869177407555,0.8295755028101688,1.0679111242960277
6,3,121.43439167964551,24.78947211623745,120.76190476190476,25.61904761904762,-0.6724869177407555,0.8295755028101688,1.0679111242960277
7,11,137.43439167964553,24.78947211623745,136.75,25.75,-0.6843916796455289,0.9605278837625484,1.179409083674273
8,12,153.43439167964553,24.78947211623745,152.78947368421052,25.63157894736842,-0.6449179954350086,0.8421068311309696,1.0606899338983815
9,4,169.43439167964553,24.78947211623745,168.8,25.5,-0.6343916796455176,0.7105278837625484,0.9525243707158082
10,5,185.43439167964556,24.78947211623745,184.8,25.5,-0.634391679645546,0.7105278837625484,0.9525243707158272
11,6,201.43439167964556,24.78947211623745,200.7619047619048,25.38095238095238,-0.6724869177407697,0.591480264714928,0.895593411141307
12,7,217.43439167964556,24.78947211623745,216.8,25.5,-0.634391679645546,0.7105278837625484,0.9525243707158272
13,13,233.43439167964556,24.78947211623745,232.7894736842105,25.63157894736842,-0.6449179954350654,0.8421068311309696,1.0606899338984161
14,14,25.43439167964553,40.789472116237455,24.8,41.5,-0.6343916796455282,0.7105278837625448,0.9525243707158126
15,15,41.43439167964553,40.789472116237455,40.76190476190476,41.38095238095238,-0.6724869177407697,0.5914802647149244,0.8955934111413046
16,16,57.43439167964553,40.789472116237455,56.72727272727273,41.5,-0.7071189523728023,0.7105278837625448,1.0024305893222183
17,17,73.43439167964553,40.789472116237455,72.76190476190476,41.61904761904762,-0.6724869177407697,0.8295755028101652,1.067911124296034
18,20,89.43439167964553,40.789472116237455,88.75,41.75,-0.6843916796455289,0.9605278837625448,1.1794090836742699
19,21,105.43439167964551,40.789472116237455,104.75,41.75,-0.6843916796455147,0.9605278837625448,1.1794090836742617
20,18,121.43439167964551,40.789472116237455,120.76190476190476,41.61904761904762,-0.6724869177407555,0.8295755028101652,1.0679111242960249
21,22,137.43439167964553,40.789472116237455,136.6315789473684,41.78947368421053,-0.8028127322771184,1.0000015679730723,1.2823850510103645
22,23,153.43439167964553,40.789472116237455,152.75,41.75,-0.6843916796455289,0.9605278837625448,1.1794090836742699
23,19,169.43439167964553,40.789472116237455,168.8,41.5,-0.6343916796455176,0.7105278837625448,0.9525243707158055
24,24,185.43439167964556,40.789472116237455,184.7894736842105,41.63157894736842,-0.6449179954350654,0.8421068311309625,1.0606899338984106
25,25,201.43439167964556,40.789472116237455,200.75,41.75,-0.6843916796455574,0.9605278837625448,1.1794090836742865
26,26,217.43439167964556,40.789472116237455,216.75,41.75,-0.6843916796455574,0.9605278837625448,1.1794090836742865
27,27,233.43439167964556,40.789472116237455,232.7894736842105,41.63157894736842,-0.6449179954350654,0.8421068311309625,1.0606899338984106
28,34,25.43439167964553,56.789472116237455,24.75,57.75,-0.6843916796455289,0.9605278837625448,1.1794090836742699
29,28,41.43439167964553,56.789472116237455,40.76190476190476,57.61904761904762,-0.6724869177407697,0.8295755028101652,1.067911124296034
30,29,57.43439167964553,56.789472116237455,56.72727272727273,57.5,-0.7071189523728023,0.7105278837625448,1.0024305893222183
31,30,73.43439167964553,56.789472116237455,72.76190476190476,57.61904761904762,-0.6724869177407697,0.8295755028101652,1.067911124296034
32,35,89.43439167964553,56.789472116237455,88.75,57.75,-0.6843916796455289,0.9605278837625448,1.1794090836742699
33,31,105.43439167964551,56.789472116237455,104.76190476190476,57.61904761904762,-0.6724869177407555,0.8295755028101652,1.0679111242960249
34,36,121.43439167964551,56.789472116237455,120.75,57.75,-0.6843916796455147,0.9605278837625448,1.1794090836742617
35,37,137.43439167964553,56.789472116237455,136.6315789473684,57.78947368421053,-0.8028127322771184,1.0000015679730723,1.2823850510103645
36,38,153.43439167964553,56.789472116237455,152.5,57.77777777777778,-0.9343916796455289,0.9883056615403234,1.3600867220965909
37,32,169.43439167964553,56.789472116237455,168.8,57.5,-0.6343916796455176,0.7105278837625448,0.9525243707158055
38,33,185.43439167964556,56.789472116237455,184.8,57.5,-0.634391679645546,0.7105278837625448,0.9525243707158245
39,39,201.43439167964556,56.789472116237455,200.75,57.75,-0.6843916796455574,0.9605278837625448,1.1794090836742865
40,40,217.43439167964556,56.789472116237455,216.75,57.75,-0.6843916796455574,0.9605278837625448,1.1794090836742865
41,41,233.43439167964556,56.789472116237455,232.75,57.75,-0.6843916796455574,0.9605278837625448,1.1794090836742865
42,43,25.43439167964553,72.78947211623746,24.75,73.75,-0.6843916796455289,0.9605278837625377,1.1794090836742643
43,44,41.43439167964553,72.78947211623746,40.75,73.75,-0.6843916796455289,0.9605278837625377,1.1794090836742643
44,42,57.43439167964553,72.78947211623746,56.76190476190476,73.61904761904762,-0.6724869177407697,0.8295755028101581,1.0679111242960284
45,45,73.43439167964553,72.78947211623746,72.75,73.75,-0.6843916796455289,0.9605278837625377,1.1794090836742643
46,46,89.43439167964553,72.78947211623746,88.75,73.75,-0.6843916796455289,0.9605278837625377,1.1794090836742643
47,47,105.43439167964551,72.78947211623746,104.75,73.75,-0.6843916796455147,0.9605278837625377,1.179409083674256
48,48,121.43439167964551,72.78947211623746,120.75,73.75,-0.6843916796455147,0.9605278837625377,1.179409083674256
49,49,137.43439167964553,72.78947211623746,136.75,73.75,-0.6843916796455289,0.9605278837625377,1.1794090836742643
50,50,153.43439167964553,72.78947211623746,152.3684210526316,73.78947368421052,-1.0659706270139395,1.000001567973058,1.461607510108328
51,51,169.43439167964553,72.78947211623746,168.75,73.75,-0.6843916796455289,0.9605278837625377,1.1794090836742643
52,52,185.43439167964556,72.78947211623746,184.8571428571429,73.80952380952381,-0.5772488225026677,1.020051693286348,1.1720587272219178
53,53,201.43439167964556,72.78947211623746,200.75,73.75,-0.6843916796455574,0.9605278837625377,1.1794090836742805
54,54,217.43439167964556,72.78947211623746,216.75,73.75,-0.6843916796455574,0.9605278837625377,1.1794090836742805
55,55,233.43439167964556,72.78947211623746,232.75,73.75,-0.6843916796455574,0.9605278837625377,1.1794090836742805
56,56,25.43439167964553,88.78947211623746,24.75,89.75,-0.6843916796455289,0.9605278837625377,1.1794090836742643
57,57,41.43439167964553,88.78947211623746,40.75,89.75,-0.6843916796455289,0.9605278837625377,1.1794090836742643
58,58,57.43439167964553,88.78947211623746,56.75,89.75,-0.6843916796455289,0.9605278837625377,1.1794090836742643
59,59,73.43439167964553,88.78947211623746,72.75,89.75,-0.6843916796455289,0.9605278837625377,1.1794090836742643
60,60,89.43439167964553,88.78947211623746,88.75,89.75,-0.6843916796455289,0.9605278837625377,1.1794090836742643
61,61,105.43439167964551,88.78947211623746,104.75,89.75,-0.6843916796455147,0.9605278837625377,1.179409083674256
62,62,121.43439167964551,88.78947211623746,120.75,89.75,-0.6843916796455147,0.9605278837625377,1.179409083674256
63,63,137.43439167964553,88.78947211623746,136.75,89.75,-0.6843916796455289,0.9605278837625377,1.1794090836742643
64,64,153.43439167964553,88.78947211623746,152.5,89.8,-0.9343916796455289,1.0105278837625349,1.376319154430534
65,65,169.43439167964553,88.78947211623746,168.75,89.75,-0.6843916796455289,0.9605278837625377,1.1794090836742643
66,66,185.43439167964556,88.78947211623746,184.9090909090909,89.9090909090909,-0.5253007705546509,1.1196187928534442,1.236724359287838
67,67,201.43439167964556,88.78947211623746,200.9090909090909,89.9090909090909,-0.5253007705546509,1.1196187928534442,1.236724359287838
68,68,217.43439167964556,88.78947211623746,216.9090909090909,89.9090909090909,-0.5253007705546509,1.1196187928534442,1.236724359287838
69,69,233.43439167964556,88.78947211623746,232.75,89.75,-0.6843916796455574,0.9605278837625377,1.1794090836742805
70,70,25.43439167964553,104.78947211623746,24.75,105.75,-0.6843916796455289,0.9605278837625377,1.1794090836742643
71,71,41.43439167964553,104.78947211623746,40.75,105.75,-0.6843916796455289,0.9605278837625377,1.1794090836742643
72,72,57.43439167964553,104.78947211623746,56.75,105.75,-0.6843916796455289,0.9605278837625377,1.1794090836742643
73,73,73.43439167964553,104.78947211623746,72.75,105.75,-0.6843916796455289,0.9605278837625377,1.1794090836742643
74,74,89.43439167964553,104.78947211623746,88.75,105.75,-0.6843916796455289,0.9605278837625377,1.1794090836742643
75,75,105.43439167964551,104.78947211623746,104.75,105.75,-0.6843916796455147,0.9605278837625377,1.179409083674256
76,76,121.43439167964551,104.78947211623746,120.75,105.75,-0.6843916796455147,0.9605278837625377,1.179409083674256
77,77,137.43439167964553,104.78947211623746,136.75,105.75,-0.6843916796455289,0.9605278837625377,1.1794090836742643
78,78,153.43439167964553,104.78947211623746,152.5,105.8,-0.9343916796455289,1.0105278837625349,1.376319154430534
79,79,169.43439167964553,104.78947211623746,168.75,105.75,-0.6843916796455289,0.9605278837625377,1.1794090836742643
80,80,185.43439167964556,104.78947211623746,184.9090909090909,105.9090909090909,-0.5253007705546509,1.1196187928534442,1.236724359287838
81,81,201.43439167964556,104.78947211623746,200.9090909090909,105.9090909090909,-0.5253007705546509,1.1196187928534442,1.236724359287838
82,82,217.43439167964556,104.78947211623746,216.9090909090909,105.9090909090909,-0.5253007705546509,1.1196187928534442,1.236724359287838
83,83,233.43439167964556,104.78947211623746,232.75,105.75,-0.6843916796455574,0.9605278837625377,1.1794090836742805
84,84,25.43439167964553,120.78947211623746,24.75,121.75,-0.6843916796455289,0.9605278837625377,1.1794090836742643
85,85,41.43439167964553,120.78947211623746,40.61904761904762,121.76190476190476,-0.8153440605979085,0.9724326456672969,1.2690197742792602
86,86,57.43439167964553,120.78947211623746,56.75,121.75,-0.6843916796455289,0.9605278837625377,1.1794090836742643
87,87,73.43439167964553,120.78947211623746,72.75,121.75,-0.6843916796455289,0.9605278837625377,1.1794090836742643
88,88,89.43439167964553,120.78947211623746,88.75,121.75,-0.6843916796455289,0.9605278837625377,1.1794090836742643
89,89,105.43439167964551,120.78947211623746,104.75,121.75,-0.6843916796455147,0.9605278837625377,1.179409083674256
90,90,121.43439167964551,120.78947211623746,120.75,121.75,-0.6843916796455147,0.9605278837625377,1.179409083674256
91,91,137.43439167964553,120.78947211623746,136.75,121.75,-0.6843916796455289,0.9605278837625377,1.1794090836742643
92,92,153.43439167964553,120.78947211623746,152.75,121.75,-0.6843916796455289,0.9605278837625377,1.1794090836742643
93,93,169.43439167964553,120.78947211623746,168.75,121.75,-0.6843916796455289,0.9605278837625377,1.1794090836742643
94,94,185.43439167964556,120.78947211623746,185.0,122.0,-0.43439167964555736,1.2105278837625377,1.286108039284374
95,95,201.43439167964556,120.78947211623746,201.0,122.0,-0.43439167964555736,1.2105278837625377,1.286108039284374
96,96,217.43439167964556,120.78947211623746,217.0,122.0,-0.43439167964555736,1.2105278837625377,1.286108039284374
97,97,233.43439167964556,120.78947211623746,232.75,121.75,-0.6843916796455574,0.9605278837625377,1.1794090836742805
98,98,25.43439167964553,136.78947211623745,24.75,137.75,-0.6843916796455289,0.9605278837625519,1.1794090836742757
99,99,41.43439167964553,136.78947211623745,40.61904761904762,137.76190476190476,-0.8153440605979085,0.9724326456673111,1.2690197742792713
100,100,57.43439167964553,136.78947211623745,56.75,137.75,-0.6843916796455289,0.9605278837625519,1.1794090836742757
101,101,73.43439167964553,136.78947211623745,72.75,137.75,-0.6843916796455289,0.9605278837625519,1.1794090836742757
102,102,89.43439167964553,136.78947211623745,88.75,137.75,-0.6843916796455289,0.9605278837625519,1.1794090836742757
103,103,105.43439167964551,136.78947211623745,104.75,137.75,-0.6843916796455147,0.9605278837625519,1.1794090836742674
104,104,121.43439167964551,136.78947211623745,120.75,137.75,-0.6843916796455147,0.9605278837625519,1.1794090836742674
105,105,137.43439167964553,136.78947211623745,136.75,137.75,-0.6843916796455289,0.9605278837625519,1.1794090836742757
106,106,153.43439167964553,136.78947211623745,152.75,137.75,-0.6843916796455289,0.9605278837625519,1.1794090836742757
107,107,169.43439167964553,136.78947211623745,168.75,137.75,-0.6843916796455289,0.9605278837625519,1.1794090836742757
108,108,185.43439167964556,136.78947211623745,185.0,138.0,-0.43439167964555736,1.210527883762552,1.2861080392843873
109,109,201.43439167964556,136.78947211623745,201.0,138.0,-0.43439167964555736,1.210527883762552,1.2861080392843873
110,110,217.43439167964556,136.78947211623745,217.0,138.0,-0.43439167964555736,1.210527883762552,1.2861080392843873
111,111,233.43439167964556,136.78947211623745,232.75,137.75,-0.6843916796455574,0.9605278837625519,1.1794090836742923
112,112,25.43439167964553,152.78947211623745,24.529411764705884,153.64705882352942,-0.9049799149396449,0.8575867072919721,1.2467732780935168
113,113,41.43439167964553,152.78947211623745,40.61904761904762,153.76190476190476,-0.8153440605979085,0.9724326456673111,1.2690197742792713
114,114,57.43439167964553,152.78947211623745,56.75,153.75,-0.6843916796455289,0.9605278837625519,1.1794090836742757
115,115,73.43439167964553,152.78947211623745,72.75,153.75,-0.6843916796455289,0.9605278837625519,1.1794090836742757
116,116,89.43439167964553,152.78947211623745,88.75,153.75,-0.6843916796455289,0.9605278837625519,1.1794090836742757
117,117,105.43439167964551,152.78947211623745,104.75,153.75,-0.6843916796455147,0.9605278837625519,1.1794090836742674
118,118,121.43439167964551,152.78947211623745,120.75,153.75,-0.6843916796455147,0.9605278837625519,1.1794090836742674
119,119,137.43439167964553,152.78947211623745,136.75,153.75,-0.6843916796455289,0.9605278837625519,1.1794090836742757
120,120,153.43439167964553,152.78947211623745,152.6315789473684,153.78947368421052,-0.8028127322771184,1.0000015679730723,1.2823850510103645
121,121,169.43439167964553,152.78947211623745,168.75,153.75,-0.6843916796455289,0.9605278837625519,1.1794090836742757
122,122,185.43439167964556,152.78947211623745,184.7894736842105,153.6315789473684,-0.6449179954350654,0.8421068311309625,1.0606899338984106
123,123,201.43439167964556,152.78947211623745,201.0,154.0,-0.43439167964555736,1.210527883762552,1.2861080392843873
124,124,217.43439167964556,152.78947211623745,217.0,154.0,-0.43439167964555736,1.210527883762552,1.2861080392843873
125,125,233.43439167964556,152.78947211623745,232.75,153.75,-0.6843916796455574,0.9605278837625519,1.1794090836742923
126,126,25.43439167964553,168.78947211623745,24.75,169.75,-0.6843916796455289,0.9605278837625519,1.1794090836742757
127,127,41.43439167964553,168.78947211623745,40.75,169.75,-0.6843916796455289,0.9605278837625519,1.1794090836742757
128,128,57.43439167964553,168.78947211623745,56.75,169.75,-0.6843916796455289,0.9605278837625519,1.1794090836742757
129,129,73.43439167964553,168.78947211623745,72.75,169.75,-0.6843916796455289,0.9605278837625519,1.1794090836742757
130,130,89.43439167964553,168.78947211623745,88.75,169.75,-0.6843916796455289,0.9605278837625519,1.1794090836742757
131,131,105.43439167964551,168.78947211623745,104.75,169.75,-0.6843916796455147,0.9605278837625519,1.1794090836742674
132,132,121.43439167964551,168.78947211623745,120.8095238095238,169.85714285714286,-0.6248678701217187,1.0676707409054131,1.2370855532645941
133,133,137.43439167964553,168.78947211623745,136.75,169.75,-0.6843916796455289,0.9605278837625519,1.1794090836742757
134,134,153.43439167964553,168.78947211623745,152.5,169.77777777777777,-0.9343916796455289,0.9883056615403234,1.3600867220965909
135,135,169.43439167964553,168.78947211623745,168.6315789473684,169.78947368421052,-0.8028127322771184,1.0000015679730723,1.2823850510103645
136,136,185.43439167964556,168.78947211623745,184.7894736842105,169.6315789473684,-0.6449179954350654,0.8421068311309625,1.0606899338984106
137,137,201.43439167964556,168.78947211623745,201.0,170.0,-0.43439167964555736,1.210527883762552,1.2861080392843873
138,138,217.43439167964556,168.78947211623745,217.0,170.0,-0.43439167964555736,1.210527883762552,1.2861080392843873
139,139,233.43439167964556,168.78947211623745,232.75,169.75,-0.6843916796455574,0.9605278837625519,1.1794090836742923
140,140,25.43439167964553,184.78947211623745,24.75,185.75,-0.6843916796455289,0.9605278837625519,1.1794090836742757
141,141,41.43439167964553,184.78947211623745,40.75,185.75,-0.6843916796455289,0.9605278837625519,1.1794090836742757
142,142,57.43439167964553,184.78947211623745,56.75,185.75,-0.6843916796455289,0.9605278837625519,1.1794090836742757
143,143,73.43439167964553,184.78947211623745,72.75,185.75,-0.6843916796455289,0.9605278837625519,1.1794090836742757
144,144,89.43439167964553,184.78947211623745,88.75,185.75,-0.6843916796455289,0.9605278837625519,1.1794090836742757
145,145,105.43439167964551,184.78947211623745,104.75,185.75,-0.6843916796455147,0.9605278837625519,1.1794090836742674
146,146,121.43439167964551,184.78947211623745,120.75,185.75,-0.6843916796455147,0.9605278837625519,1.1794090836742674
147,147,137.43439167964553,184.78947211623745,136.75,185.75,-0.6843916796455289,0.9605278837625519,1.1794090836742757
148,148,153.43439167964553,184.78947211623745,152.6315789473684,185.7894736842105,-0.8028127322771184,1.0000015679730438,1.2823850510103423
